"","eventDate","kingdom","phylum","class","order","family","genus","species","month","day","year"
"2153","2015-01-08T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus novaehollandiae",1,9,2015
"2163","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","Pardalotus striatus",7,6,2014
"2177","2010-04-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",4,16,2010
"2202","2010-05-12T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Strepera graculina",5,13,2010
"2243","2012-08-10T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala pectoralis",8,11,2012
"2244","2012-04-04T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",4,5,2012
"2255","2014-04-06T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",4,7,2014
"2260","2013-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",4,22,2013
"4134","2010-05-20T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",5,21,2010
"377","2014-03-30T13:00:00Z","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio",3,31,2014
"1105","2011-10-23T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",10,24,2011
"2110","2013-10-13T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",10,14,2013
"2301","2015-01-12T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa stagnatilis",1,13,2015
"2317","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Microcarbo","Microcarbo melanoleucos",10,17,2012
"2321","2010-10-27T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Ephippiorhynchus","Ephippiorhynchus asiaticus",10,28,2010
"2358","2014-03-31T13:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Lophoictinia","Lophoictinia isura",4,1,2014
"2365","2010-07-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",7,16,2010
"2367","2014-04-27T14:00:00Z","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Nematalosa","Nematalosa erebi",4,28,2014
"2439","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax varius",10,17,2012
"2622","2015-01-12T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Himantopus himantopus",1,13,2015
"2648","2016-04-05T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",4,6,2016
"429","2010-03-05T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Gerygone olivacea",3,6,2010
"479","2011-06-17T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura albiscapa",6,18,2011
"488","2014-09-06T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Myiagra","Myiagra inquieta",9,7,2014
"1004","2015-04-13T14:00:00Z","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes",4,14,2015
"1073","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur sphenurus",7,6,2014
"1075","2010-10-22T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes peronii",10,23,2010
"1106","2010-09-16T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",9,17,2010
"1117","2014-10-23T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Sericornis","Sericornis frontalis",10,24,2014
"1180","2011-04-20T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",4,21,2011
"1181","2014-07-08T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",7,9,2014
"2290","2012-04-01T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","Oreochromis","Oreochromis mossambicus",4,2,2012
"2291","2011-10-20T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",10,21,2011
"2323","2016-07-24T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",7,25,2016
"2370","2015-04-16T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius mongolus",4,17,2015
"2375","2012-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",10,8,2012
"2376","2011-04-10T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",4,11,2011
"2438","2010-04-11T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",4,12,2010
"2500","2012-01-03T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus frenatus",1,4,2012
"2612","2013-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Atheriniformes","Melanotaeniidae","Melanotaenia","Melanotaenia duboulayi",4,22,2013
"2614","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",10,17,2012
"2646","2010-07-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",7,16,2010
"4105","2015-02-02T13:00:00Z","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Ninox novaeseelandiae",2,3,2015
"4109","2013-11-13T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Burhinidae","Burhinus","Burhinus grallarius",11,14,2013
"4133","2015-11-03T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","Limosa lapponica",11,4,2015
"4153","2013-11-13T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Burhinidae","Burhinus","Burhinus grallarius",11,14,2013
"1231","2010-09-16T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",9,17,2010
"1859","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur indus",7,6,2014
"2107","2011-10-23T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",10,24,2011
"2159","2013-01-20T13:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Calyptorhynchus","Calyptorhynchus banksii",1,21,2013
"2161","2015-10-18T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris canutus",10,19,2015
"2196","2011-04-14T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",4,15,2011
"2207","2010-10-22T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Malurus cyaneus",10,23,2010
"2208","2017-07-24T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax varius",7,25,2017
"2331","2016-07-24T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",7,25,2016
"4114","2015-01-31T13:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Dacelo","Dacelo novaeguineae",2,1,2015
"1085","2011-01-20T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",1,21,2011
"1676","2011-10-19T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",10,20,2011
"1777","2011-10-02T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",10,3,2011
"1796","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Egretta novaehollandiae",7,16,2015
"1864","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Geopelia humeralis",7,6,2014
"2009","2011-05-13T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Gymnorhina","Gymnorhina tibicen",5,14,2011
"2281","2015-02-02T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Colubridae","Boiga","Boiga irregularis",2,3,2015
"2326","2014-10-23T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus vulpecula",10,24,2014
"3950","2010-11-05T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus vulpecula",11,6,2010
"1526","2015-04-16T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius leschenaultii",4,17,2015
"1529","2016-02-29T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",3,1,2016
"1795","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Lichmera indistincta",7,6,2014
"2104","2016-10-19T13:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas castanea",10,20,2016
"375","2012-09-19T14:00:00Z","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","Lialis","Lialis burtonis",9,20,2012
"1691","2013-04-18T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",4,19,2013
"1694","2014-10-26T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Calyptotis","Calyptotis scutirostrum",10,27,2014
"1758","2013-10-12T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Psophodidae","Psophodes","Psophodes olivaceus",10,13,2013
"1810","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Philemon","Philemon corniculatus",7,6,2014
"1813","2012-04-12T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",4,13,2012
"1890","2014-01-04T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Pythonidae","Morelia","Morelia spilota",1,5,2014
"1964","2012-04-15T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",4,16,2012
"1990","2010-10-29T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","Grallina cyanoleuca",10,30,2010
"2046","2012-10-01T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",10,2,2012
"2049","2011-05-13T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Egretta novaehollandiae",5,14,2011
"2050","2011-04-14T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",4,15,2011
"2152","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur indus",10,17,2012
"2165","2011-07-08T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura albiscapa",7,9,2011
"2168","2016-10-19T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Platalea","Platalea regia",10,20,2016
"2175","2011-10-20T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus bergii",10,21,2011
"2204","2010-10-03T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",10,4,2010
"2253","2012-04-04T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",4,5,2012
"2254","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Ocyphaps","Ocyphaps lophotes",7,6,2014
"2274","2013-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",10,8,2013
"1556","2010-10-22T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Morethia","Morethia boulengeri",10,23,2010
"2475","2012-07-18T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stizoptera","Stizoptera bichenovii",7,19,2012
"2506","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Nycticorax","Nycticorax caledonicus",10,17,2012
"2538","2015-04-16T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Egretta garzetta",4,17,2015
"2539","2012-07-18T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",7,19,2012
"2544","2014-04-19T14:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Dendrocygna","Dendrocygna arcuata",4,20,2014
"2553","2011-10-19T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",10,20,2011
"2561","2013-10-13T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",10,14,2013
"2568","2010-10-28T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",10,29,2010
"2593","2011-04-26T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",4,27,2011
"2595","2011-05-13T14:00:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Verbenaceae","Lantana","Lantana camara",5,14,2011
"2596","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala rufiventris",7,6,2014
"2678","2011-01-20T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",1,21,2011
"2685","2010-10-28T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Mogurnda","Mogurnda adspersa",10,29,2010
"2688","2011-10-24T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",10,25,2011
"2721","2011-10-06T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus peregrinus",10,7,2011
"2742","2010-10-14T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",10,15,2010
"2874","2014-10-25T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Austronomus","Austronomus australis",10,26,2014
"2885","2013-04-30T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",5,1,2013
"2892","2010-11-05T13:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Ocyphaps","Ocyphaps lophotes",11,6,2010
"2894","2012-11-13T13:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus plexippus",11,14,2012
"2942","2012-08-05T14:00:00Z","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus tropicalis",8,6,2012
"2962","2015-04-06T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",4,7,2015
"2975","2011-05-13T14:00:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Myoporum","Myoporum boninense",5,14,2011
"3075","2011-01-20T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",1,21,2011
"3086","2011-08-18T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",8,19,2011
"3094","2010-05-20T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",5,21,2010
"3097","2012-04-11T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",4,12,2012
"3149","2012-04-22T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",4,23,2012
"3151","2013-11-13T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Cryptoblepharus","Cryptoblepharus pulcher",11,14,2013
"3190","2013-11-13T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo","Hirundo neoxena",11,14,2013
"3955","2015-11-03T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Lichmera indistincta",11,4,2015
"4165","2011-05-13T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur indus",5,14,2011
"679","2014-09-29T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Miniopteridae","Miniopterus","Miniopterus australis",9,30,2014
"4172","2013-11-13T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Concinnia","Concinnia martini",11,14,2013
"4194","2014-04-30T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",5,1,2014
"3958","2013-05-10T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Eolophus","Eolophus roseicapilla",5,11,2013
"4147","2013-11-13T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia tinnula",11,14,2013
"3980","2013-05-10T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula tenebrosa",5,11,2013
"681","2014-09-06T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Philemon","Philemon corniculatus",9,7,2014
"4179","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Butorides","Butorides striatus",8,9,2016
"3978","2015-02-01T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","Lialis","Lialis burtonis",2,2,2015
"558","2012-09-21T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus sagittatus",9,22,2012
"1362","2012-04-11T14:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Dacelo","Dacelo novaeguineae",4,12,2012
"1406","2015-10-11T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus conspicillatus",10,12,2015
"3965","2015-08-05T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",8,6,2015
"4191","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Gerygone levigaster",8,9,2016
"4193","2013-05-01T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",5,2,2013
"4204","2013-05-10T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Trichoglossus chlorolepidotus",5,11,2013
"103","2012-10-24T02:54:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Spathodea","Spathodea campanulata",10,24,2012
"104","2012-07-21T11:40:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Gymnorhina","Gymnorhina tibicen",7,21,2012
"109","2012-10-21T10:20:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes peronii",10,21,2012
