"","eventDate","kingdom","phylum","class","order","family","genus","species","month","day","year"
"2048","2011-01-05T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria gracilenta",1,6,2011
"2115","2011-04-20T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",4,21,2011
"2159","2013-01-20T13:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Calyptorhynchus","Calyptorhynchus banksii",1,21,2013
"2179","2010-01-14T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",1,15,2010
"2293","2015-01-12T13:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Geopelia humeralis",1,13,2015
"2313","2011-10-23T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",10,24,2011
"2442","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis moluccus",10,17,2012
"2568","2010-10-28T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",10,29,2010
"2571","2010-11-14T13:00:00Z","Animalia","Chordata","Aves","Apodiformes","Apodidae","Hirundapus","Hirundapus caudacutus",11,15,2010
"2572","2014-07-05T14:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Delias","Delias argenthona",7,6,2014
"2629","2010-07-10T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura albiscapa",7,11,2010
"2686","2015-01-08T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris acuminata",1,9,2015
"2780","2015-02-01T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria nasuta",2,2,2015
"2814","2013-07-25T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus novaehollandiae",7,26,2013
"2847","2010-05-12T14:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Eulamprus","Eulamprus quoyii",5,13,2010
"2848","2016-07-24T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pluvialis fulva",7,25,2016
"2849","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stizoptera","Stizoptera bichenovii",7,16,2015
"2985","2013-10-17T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",10,18,2013
"3043","2010-04-29T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","Oreochromis","Oreochromis mossambicus",4,30,2010
"3224","2013-10-12T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Malurus cyaneus",10,13,2013
"3252","2010-05-11T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",5,12,2010
"3254","2015-01-31T13:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Geopelia humeralis",2,1,2015
"3333","2011-05-09T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","Oreochromis","Oreochromis mossambicus",5,10,2011
"3336","2013-02-27T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus peregrinus",2,28,2013
"3398","2015-08-02T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",8,3,2015
"3459","2011-08-07T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",8,8,2011
"3461","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Halcyonidae","","",8,9,2016
"5984","2021-03-27T23:04:00Z","Animalia","Arthropoda","Insecta","Diptera","Stratiomyidae","Acanthasargus","Acanthasargus flavipes",3,28,2021
"6164","2020-12-07T06:16:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",12,7,2020
"6292","2021-03-13T21:19:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Rhizophoraceae","Ceriops","Ceriops australis",3,14,2021
"6416","2010-12-20T23:16:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hypolimnas","Hypolimnas bolina",12,21,2010
"6516","2016-12-12T21:07:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","","",12,13,2016
"6556","2021-03-19T23:35:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",3,20,2021
"7124","2021-03-08T10:39:00Z","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","Ficus virens",3,8,2021
"7474","2020-12-04T06:27:00Z","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola exilis",12,4,2020
"7660","2021-03-05T07:03:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Avicennia","Avicennia marina",3,5,2021
"8350","2020-06-03T03:07:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes haematodes",6,3,2020
"8664","2017-09-12T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus nigrogularis",9,13,2017
"8906","2020-06-28T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Accipiter","Accipiter novaehollandiae",6,29,2020
"1093","2010-04-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",4,16,2010
"1326","2011-10-20T13:00:00Z","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Nematalosa","Nematalosa erebi",10,21,2011
"1511","2010-04-11T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",4,12,2010
"1529","2016-02-29T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",3,1,2016
"1645","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Trichoglossus haematodus",7,6,2014
"1657","2014-10-23T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",10,24,2014
"1705","2011-10-20T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",10,21,2011
"1721","2015-10-30T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Cyclodomorphus","Cyclodomorphus gerrardii",10,31,2015
"1840","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa nebularia",10,17,2012
"1905","2015-11-03T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",11,4,2015
"1978","2010-07-10T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",7,11,2010
"1998","2010-10-28T13:00:00Z","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",10,29,2010
"2077","2017-07-24T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Pluvialis fulva",7,25,2017
"2166","2016-01-11T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",1,12,2016
"2312","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus conspicillatus",7,6,2014
"2479","2010-10-29T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",10,30,2010
"2480","2011-10-20T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",10,21,2011
"2832","2010-07-10T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Elanus","Elanus axillaris",7,11,2010
"2942","2012-08-05T14:00:00Z","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus tropicalis",8,6,2012
"6010","2017-06-10T03:10:00Z","Plantae","","Magnoliopsida","","","","",6,10,2017
"6087","2017-06-19T04:05:00Z","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Malurus lamberti",6,19,2017
"6189","2020-09-11T10:44:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Catopsilia","Catopsilia pomona",9,11,2020
"6383","2021-03-04T00:35:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Pristhesancus","Pristhesancus plagipennis",3,4,2021
"6869","2019-12-22T02:15:00Z","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","Ficus coronata",12,21,2019
"7110","2020-06-05T22:58:00Z","Plantae","Charophyta","Equisetopsida","Oxalidales","Elaeocarpaceae","Elaeocarpus","Elaeocarpus obovatus",6,6,2020
"7121","2020-06-13T23:41:00Z","Plantae","Charophyta","Equisetopsida","Brassicales","Capparaceae","Capparis","Capparis arborea",6,14,2020
"7148","2020-03-14T21:25:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Leptomyrmex","Leptomyrmex rufipes",3,15,2020
"7214","2020-06-13T22:37:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Alchornea","Alchornea ilicifolia",6,14,2020
"7385","2020-12-12T06:49:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhodothemis","Rhodothemis lieftincki",12,12,2020
"7413","2017-09-07T01:59:00Z","Animalia","Arthropoda","Arachnida","Araneae","Uloboridae","Philoponella","Philoponella congregabilis",9,7,2017
"8051","2017-06-10T05:37:00Z","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","",6,10,2017
"1508","2011-07-14T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",7,15,2011
"1786","2010-10-26T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis moluccus",10,27,2010
"1846","2010-04-18T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Philypnodon","Philypnodon macrostomus",4,19,2010
"1960","2011-07-08T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur sphenurus",7,9,2011
"2062","2011-04-14T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",4,15,2011
"2266","2012-04-10T14:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria olongburensis",4,11,2012
"2270","2014-04-13T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus","Milvus migrans",4,14,2014
"2473","2014-04-27T14:00:00Z","Animalia","Chordata","Actinopterygii","Atheriniformes","Melanotaeniidae","Melanotaenia","Melanotaenia duboulayi",4,28,2014
"2495","2014-10-25T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina",10,26,2014
"2893","2013-04-30T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",5,1,2013
"2972","2012-08-10T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura albiscapa",8,11,2012
"3385","2014-11-15T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Egretta novaehollandiae",11,16,2014
"6063","2020-09-23T09:40:00Z","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","","",9,23,2020
"6533","2020-12-23T21:46:00Z","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura heterosticta",12,24,2020
"6557","2019-06-21T01:45:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","","","",6,21,2019
"6644","2020-06-06T23:10:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",6,7,2020
"6787","2020-12-31T02:18:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","","",12,31,2020
"6961","2018-12-30T00:02:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula tenebrosa",12,30,2018
"7225","2020-03-17T22:19:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes bipunctata",3,18,2020
"7602","2021-03-07T08:35:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","","","",3,7,2021
"7712","2013-12-30T20:36:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Pataeta","Pataeta carbo",12,31,2013
"11872","2019-12-15T23:47:00Z","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Alectura","Alectura lathami",12,16,2019
"1385","2012-04-09T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",4,10,2012
"1534","2017-07-24T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis moluccus",7,25,2017
"2242","2010-05-12T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula tenebrosa",5,13,2010
"2968","2011-07-14T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",7,15,2011
"5723","2021-03-29T03:59:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Polyrhachis rufifemur",3,29,2021
"5964","2020-03-03T21:46:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum caledonicum",3,4,2020
"6305","2020-03-28T03:37:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","","","",3,28,2020
"6338","2020-03-12T01:45:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Rhytidoponera","Rhytidoponera metallica",3,12,2020
"6490","2017-09-25T13:05:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Entomyzon","Entomyzon cyanotis",9,25,2017
"6611","2021-03-31T09:47:00Z","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Themeda","Themeda triandra",3,31,2021
"6677","2020-09-01T01:39:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Polyrhachis australis",9,1,2020
"6722","2010-12-30T01:46:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus plexippus",12,30,2010
"6916","2017-11-30T23:10:00Z","Animalia","Arthropoda","Insecta","Odonata","Lindeniidae","Ictinogomphus","Ictinogomphus australis",12,1,2017
"6944","2019-12-03T07:09:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Breynia","Breynia oblongifolia",12,3,2019
"6998","2021-03-11T00:25:00Z","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Glycine","",3,11,2021
"7075","2021-03-23T06:18:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coelophora","Coelophora inaequalis",3,23,2021
"7202","2021-03-15T23:43:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","Pheidole megacephala",3,16,2021
"7269","2021-03-18T10:28:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","","","",3,18,2021
"7293","2021-03-27T23:08:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","Pheidole megacephala",3,28,2021
"7361","2020-06-06T00:02:00Z","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Streblus","Streblus brunonianus",6,6,2020
"7405","2019-03-23T21:38:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","",3,24,2019
"7547","2021-03-05T22:50:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella","Coccinella transversalis",3,6,2021
"7571","2021-03-12T00:10:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Issidae","","",3,12,2021
"7578","2020-03-12T22:58:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhodothemis","Rhodothemis lieftincki",3,13,2020
"7799","2017-12-09T19:25:00Z","Plantae","Charophyta","Equisetopsida","Malvales","Thymelaeaceae","Pimelea","",12,10,2017
"7858","2016-09-28T07:56:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Biprorulus","Biprorulus bibax",9,28,2016
"7956","2013-03-22T20:57:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia villida",3,23,2013
"7986","2021-03-25T22:18:00Z","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Elattostachys","Elattostachys xylocarpa",3,26,2021
"8080","2021-03-11T06:43:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Crocidosema","Crocidosema plebejana",3,11,2021
"8331","2018-12-26T12:57:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Polydesma","Polydesma boarmoides",12,26,2018
"8335","2021-03-23T23:04:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Candalides","Candalides erinus",3,24,2021
"1333","2010-07-03T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon nigricans",7,4,2010
"1828","2015-04-16T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Erythrogonys","Erythrogonys cinctus",4,17,2015
"1992","2014-07-05T14:00:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Sarcocornia","Sarcocornia quinqueflora",7,6,2014
"2119","2013-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",10,8,2013
"2229","2011-01-22T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",1,23,2011
"2245","2013-10-13T13:00:00Z","Animalia","Chordata","Actinopterygii","Atheriniformes","Melanotaeniidae","Melanotaenia","Melanotaenia duboulayi",10,14,2013
"2889","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres",10,17,2012
"5953","2020-06-05T23:20:00Z","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Parsonsia","Parsonsia straminea",6,6,2020
"6244","2019-03-14T15:59:00Z","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala pectoralis",3,14,2019
"6270","2020-12-28T22:00:00Z","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","",12,29,2020
"6464","2018-12-17T09:22:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum caledonicum",12,17,2018
"6739","2021-03-23T06:01:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Bromocoris","Bromocoris souefi",3,23,2021
"6792","2020-03-26T13:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hypolimnas","Hypolimnas bolina",3,27,2020
"6795","2020-09-18T01:13:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Xylocopa","Xylocopa bombylans",9,18,2020
"6940","2020-02-29T20:42:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euploea","",3,1,2020
"6957","2021-03-25T01:17:00Z","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Hypoblemum","Hypoblemum scutulatum",3,25,2021
"7415","2020-12-20T05:21:00Z","Animalia","Arthropoda","Insecta","Odonata","Megapodagrionidae","Austroargiolestes","Austroargiolestes icteromelas",12,20,2020
"7652","2020-06-17T06:34:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Trichoglossus chlorolepidotus",6,17,2020
"7740","2015-12-26T10:24:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Wallabia","Wallabia bicolor",12,26,2015
"7811","2018-12-01T06:03:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Chenopodium","Chenopodium trigonon",12,1,2018
"7831","2020-03-31T05:20:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","","",3,31,2020
